Order ID,Order Date,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-10965,2022-04-14,Customer 113,Home Office,USA,Houston,Texas,Central,Furniture,Bookcases,Bookcases Model 943,119.01,4,0.3,-0.24
ORD-10966,2022-10-22,Customer 2,Consumer,USA,Chicago,Illinois,Central,Furniture,Chairs,Chairs Model 289,790.01,6,0.2,99.91
ORD-10967,2023-04-12,Customer 73,Consumer,USA,Atlanta,Georgia,South,Technology,Phones,Phones Model 782,186.83,2,0.1,8.75
ORD-10968,2022-01-10,Customer 181,Corporate,USA,Atlanta,Georgia,South,Office Supplies,Binders,Binders Model 697,193.96,5,0.0,17.98
ORD-10969,2023-06-22,Customer 258,Consumer,USA,Philadelphia,Pennsylvania,East,Furniture,Tables,Tables Model 873,127.2,1,0.2,20.2
ORD-10970,2022-12-26,Customer 280,Corporate,USA,Los Angeles,California,West,Furniture,Tables,Tables Model 779,807.81,6,0.3,18.31
ORD-10971,2023-06-15,Customer 248,Consumer,USA,Atlanta,Georgia,South,Office Supplies,Paper,Paper Model 376,33.29,6,0.2,4.25
ORD-10972,2022-09-08,Customer 296,Home Office,USA,New York,New York,East,Office Supplies,Binders,Binders Model 812,666.18,3,0.2,49.6
ORD-10973,2023-10-04,Customer 279,Corporate,USA,Atlanta,Georgia,South,Furniture,Bookcases,Bookcases Model 997,107.49,7,0.0,31.32
ORD-10974,2022-10-10,Customer 159,Consumer,USA,Seattle,Washington,West,Technology,Accessories,Accessories Model 142,890.24,7,0.3,121.35
ORD-10975,2022-01-09,Customer 256,Home Office,USA,Houston,Texas,Central,Office Supplies,Paper,Paper Model 250,575.33,6,0.2,-12.92
ORD-10976,2022-03-08,Customer 151,Consumer,USA,Miami,Florida,South,Technology,Accessories,Accessories Model 564,631.32,3,0.2,45.27
ORD-10977,2022-12-27,Customer 1,Consumer,USA,New York,New York,East,Office Supplies,Storage,Storage Model 357,140.97,8,0.2,-6.87
ORD-10978,2024-01-01,Customer 139,Consumer,USA,Seattle,Washington,West,Office Supplies,Storage,Storage Model 850,672.02,9,0.1,160.22
ORD-10979,2022-09-12,Customer 198,Corporate,USA,Seattle,Washington,West,Technology,Phones,Phones Model 508,304.99,1,0.3,40.63
ORD-10980,2022-11-27,Customer 297,Consumer,USA,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Storage Model 799,324.52,10,0.3,22.63
ORD-10981,2023-08-04,Customer 237,Home Office,USA,Seattle,Washington,West,Furniture,Tables,Tables Model 287,563.2,5,0.2,-16.11
ORD-10982,2023-03-14,Customer 239,Corporate,USA,Atlanta,Georgia,South,Furniture,Chairs,Chairs Model 520,536.04,6,0.2,35.97
ORD-10983,2023-09-22,Customer 155,Consumer,USA,Miami,Florida,South,Technology,Phones,Phones Model 694,958.34,7,0.0,229.01
ORD-10984,2023-02-07,Customer 65,Corporate,USA,Houston,Texas,Central,Technology,Machines,Machines Model 786,901.91,5,0.0,215.41
ORD-10985,2023-10-28,Customer 55,Corporate,USA,Philadelphia,Pennsylvania,East,Technology,Accessories,Accessories Model 708,842.41,2,0.0,99.02
ORD-10986,2023-11-22,Customer 262,Home Office,USA,Philadelphia,Pennsylvania,East,Technology,Accessories,Accessories Model 834,696.78,1,0.0,163.83
ORD-10987,2023-11-23,Customer 80,Corporate,USA,New York,New York,East,Technology,Phones,Phones Model 743,570.81,8,0.1,31.9
ORD-10988,2023-09-11,Customer 62,Home Office,USA,Houston,Texas,Central,Office Supplies,Storage,Storage Model 199,694.02,2,0.0,34.71
ORD-10989,2022-05-05,Customer 154,Corporate,USA,Los Angeles,California,West,Furniture,Tables,Tables Model 595,44.16,9,0.3,-0.1
ORD-10990,2023-10-14,Customer 12,Consumer,USA,Los Angeles,California,West,Technology,Accessories,Accessories Model 245,825.25,8,0.0,130.46
ORD-10991,2022-10-24,Customer 52,Home Office,USA,Los Angeles,California,West,Technology,Machines,Machines Model 604,705.64,4,0.3,14.2
ORD-10992,2023-03-12,Customer 76,Consumer,USA,Chicago,Illinois,Central,Office Supplies,Paper,Paper Model 390,703.7,2,0.3,2.97
ORD-10993,2023-11-04,Customer 228,Consumer,USA,Miami,Florida,South,Technology,Accessories,Accessories Model 463,30.8,5,0.0,6.51
ORD-10994,2023-05-31,Customer 108,Corporate,USA,Seattle,Washington,West,Technology,Accessories,Accessories Model 823,291.37,3,0.2,21.9
ORD-10995,2022-05-24,Customer 143,Home Office,USA,Miami,Florida,South,Furniture,Bookcases,Bookcases Model 410,168.37,10,0.2,10.92
ORD-10996,2023-06-04,Customer 270,Corporate,USA,Miami,Florida,South,Technology,Accessories,Accessories Model 232,388.99,8,0.1,56.02
ORD-10997,2022-06-12,Customer 119,Consumer,USA,Chicago,Illinois,Central,Technology,Machines,Machines Model 781,833.29,2,0.0,47.81
ORD-10998,2022-06-28,Customer 197,Corporate,USA,Philadelphia,Pennsylvania,East,Technology,Accessories,Accessories Model 165,337.19,4,0.1,8.89
ORD-10999,2023-09-14,Customer 16,Consumer,USA,Philadelphia,Pennsylvania,East,Furniture,Chairs,Chairs Model 428,849.87,2,0.3,77.2
ORD-11000,2023-05-18,Customer 225,Home Office,USA,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Binders Model 392,989.09,10,0.1,48.4
